,Region,Month of Period End,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List
1034,"Detroit, MI",2015-12,18.0,328.0,507.0,2247.0,59.0,0.9522546040582659
1035,"Detroit, MI",2016-1,17.31,288.0,474.0,2076.0,46.0,0.9627620147170592
1036,"Detroit, MI",2016-2,17.25,264.0,565.0,2037.0,53.0,0.9614140597762811
1037,"Detroit, MI",2016-3,15.7,340.0,607.0,1997.0,35.0,0.9546190979772379
1038,"Detroit, MI",2016-4,18.0,293.0,603.0,1893.0,29.0,0.9755063857274872
1039,"Detroit, MI",2016-5,19.25,297.0,548.0,1851.0,41.0,0.966069088715161
1040,"Detroit, MI",2016-6,23.0,305.0,588.0,1884.0,35.0,0.9381418681418301
1041,"Detroit, MI",2016-7,24.22,262.0,513.0,1909.0,42.0,0.9817183713293979
1042,"Detroit, MI",2016-8,23.0,362.0,602.0,1918.0,36.0,0.9591290857906604
1043,"Detroit, MI",2016-9,22.96,279.0,612.0,1922.0,35.0,0.9584220789864119
1044,"Detroit, MI",2016-10,24.0,340.0,489.0,1735.0,48.0,0.93094143720507
1045,"Detroit, MI",2016-11,24.06,336.0,493.0,1651.0,60.0,0.9396702757209514
1046,"Detroit, MI",2016-12,22.33,368.0,420.0,1543.0,48.0,0.9615756609218077
1047,"Detroit, MI",2017-1,25.0,302.0,546.0,1579.0,55.0,0.9282947412110224
1048,"Detroit, MI",2017-2,25.0,310.0,523.0,1529.0,39.0,0.9498481260729603
1049,"Detroit, MI",2017-3,25.0,387.0,561.0,1466.0,38.0,0.9693058768732886
1050,"Detroit, MI",2017-4,24.0,377.0,532.0,1453.0,35.0,0.9725889449601436
1051,"Detroit, MI",2017-5,26.5,385.0,560.0,1463.0,36.0,0.9775364563393715
1052,"Detroit, MI",2017-6,28.0,417.0,654.0,1512.0,30.0,0.9807465203956842
1053,"Detroit, MI",2017-7,30.5,321.0,637.0,1571.0,30.0,0.982874797334416
1054,"Detroit, MI",2017-8,35.25,427.0,671.0,1582.0,29.0,0.9545094436570342
1055,"Detroit, MI",2017-9,33.0,354.0,542.0,1574.0,28.0,0.9714882104027984
1056,"Detroit, MI",2017-10,32.0,385.0,659.0,1638.0,31.0,0.9778282992753957
1057,"Detroit, MI",2017-11,30.0,354.0,644.0,1744.0,35.0,0.962512585677919
1058,"Detroit, MI",2017-12,32.0,389.0,497.0,1696.0,30.0,0.9645258769855607
1059,"Detroit, MI",2018-1,32.5,330.0,617.0,1752.0,37.0,0.935739993911586
1060,"Detroit, MI",2018-2,30.35,318.0,490.0,1704.0,42.0,0.9536713376378143
1061,"Detroit, MI",2018-3,27.5,367.0,535.0,1597.0,39.0,0.9277408470221379
1062,"Detroit, MI",2018-4,32.0,402.0,678.0,1701.0,36.0,0.9272284984839695
1063,"Detroit, MI",2018-5,35.0,374.0,669.0,1741.0,28.0,0.9443521693738374
1064,"Detroit, MI",2018-6,33.0,405.0,621.0,1747.0,31.0,0.9365239424498754
1065,"Detroit, MI",2018-7,36.5,408.0,647.0,1765.0,31.0,0.9405614542736708
1066,"Detroit, MI",2018-8,35.0,473.0,722.0,1840.0,27.0,0.9412971094577753
1067,"Detroit, MI",2018-9,37.5,378.0,670.0,1941.0,29.0,0.9196959041506664
1068,"Detroit, MI",2018-10,38.0,381.0,732.0,1950.0,33.0,0.9255044689382982
1069,"Detroit, MI",2018-11,40.0,399.0,653.0,1959.0,34.0,0.9359800054242265
1070,"Detroit, MI",2018-12,40.0,360.0,486.0,1897.0,44.0,0.9305234028162929
1071,"Detroit, MI",2019-1,37.0,337.0,548.0,1854.0,43.0,0.9364177371039458
1072,"Detroit, MI",2019-2,37.0,288.0,539.0,1836.0,38.0,0.9284131977681733
1073,"Detroit, MI",2019-3,40.0,385.0,609.0,1774.0,47.0,0.9318987618469899
1074,"Detroit, MI",2019-4,45.0,399.0,735.0,1858.0,45.0,0.936052767884026
1075,"Detroit, MI",2019-5,42.75,418.0,733.0,1946.0,36.0,0.9415465074600053
1076,"Detroit, MI",2019-6,45.0,392.0,679.0,1970.0,35.0,0.9380024566883408
1077,"Detroit, MI",2019-7,47.0,391.0,745.0,2162.0,35.0,0.9374393196295409
1078,"Detroit, MI",2019-8,46.0,403.0,746.0,2232.0,37.0,0.9336604685714023
1079,"Detroit, MI",2019-9,50.0,325.0,659.0,2217.0,40.0,0.9381766388915608
1080,"Detroit, MI",2019-10,44.0,379.0,645.0,2191.0,36.0,0.9355817693208051
1081,"Detroit, MI",2019-11,47.25,336.0,537.0,2073.0,39.0,0.9320359514408557
1082,"Detroit, MI",2019-12,45.0,345.0,494.0,1894.0,42.0,0.9119813119914681
1083,"El Paso, TX",2016-1,140.0,304.0,560.0,2294.0,105.0,0.8411810661764706
1084,"El Paso, TX",2016-3,139.97,506.0,648.0,2101.0,118.0,0.7324333323819582
1085,"El Paso, TX",2016-6,152.0,564.0,586.0,2281.0,66.0,
1086,"El Paso, TX",2016-7,149.0,526.0,558.0,2296.0,99.0,0.9587219823095724
1087,"El Paso, TX",2016-8,149.93,540.0,599.0,2340.0,117.0,0.9069888793679476
1088,"El Paso, TX",2016-9,147.23,454.0,593.0,2369.0,97.0,0.9092637999284919
1089,"El Paso, TX",2016-10,155.57,496.0,551.0,2390.0,100.0,0.9470284026053536
1090,"El Paso, TX",2016-11,150.0,434.0,454.0,2368.0,86.0,0.8917640871658377
1091,"El Paso, TX",2016-12,157.0,492.0,398.0,2258.0,104.0,0.9012560564400676
1092,"El Paso, TX",2017-1,147.5,363.0,526.0,2256.0,120.0,0.9260371724453604
1093,"El Paso, TX",2017-2,147.95,365.0,652.0,2377.0,107.0,0.7977715877437326
1094,"El Paso, TX",2017-3,148.98,498.0,629.0,2306.0,102.0,0.956738784407938
1095,"El Paso, TX",2017-4,148.48,481.0,596.0,2255.0,80.0,0.9635560706830324
1096,"El Paso, TX",2017-5,152.39,589.0,683.0,2188.0,83.0,0.9675654761904762
1097,"El Paso, TX",2017-6,156.39,618.0,648.0,2279.0,80.0,0.9757032890132961
1098,"El Paso, TX",2017-7,150.0,515.0,684.0,2325.0,76.0,0.75
1099,"El Paso, TX",2017-8,158.94,582.0,582.0,2262.0,74.0,0.8901043692778696
1100,"El Paso, TX",2017-9,152.45,497.0,713.0,2356.0,77.0,0.8256989523836871
1101,"El Paso, TX",2017-10,149.95,544.0,711.0,2423.0,87.0,0.8786414192490682
1102,"El Paso, TX",2017-11,153.95,521.0,521.0,2363.0,82.0,0.9606797625394211
1103,"El Paso, TX",2017-12,159.9,542.0,414.0,2217.0,76.0,0.8462436169967056
1104,"El Paso, TX",2018-1,149.95,358.0,539.0,2230.0,87.0,
1105,"El Paso, TX",2018-2,153.95,396.0,660.0,2317.0,106.0,
1106,"El Paso, TX",2018-3,156.0,559.0,652.0,2291.0,88.0,
1107,"El Paso, TX",2018-4,156.6,605.0,620.0,2213.0,81.0,
1108,"El Paso, TX",2018-5,157.0,661.0,670.0,2215.0,89.0,1.001346173759967
1109,"El Paso, TX",2018-6,157.6,667.0,639.0,2160.0,75.0,0.908049359104033
1110,"El Paso, TX",2018-7,159.9,671.0,665.0,2112.0,84.0,0.940080971659919
1111,"El Paso, TX",2018-8,155.0,652.0,655.0,2077.0,76.0,0.9027271226090546
1112,"El Paso, TX",2018-9,159.9,525.0,596.0,2052.0,84.0,0.8191268816283998
1113,"El Paso, TX",2018-10,158.02,559.0,631.0,2076.0,75.0,0.9240909090909091
1114,"El Paso, TX",2018-11,156.65,491.0,526.0,1963.0,69.0,0.880900512001027
1115,"El Paso, TX",2018-12,159.95,537.0,475.0,1944.0,75.0,0.9399520926388205
1116,"El Paso, TX",2019-1,149.9,406.0,678.0,1974.0,89.0,0.9214963119072708
1117,"El Paso, TX",2019-2,164.48,454.0,689.0,1966.0,65.0,0.8830575410513113
1118,"El Paso, TX",2019-3,158.0,602.0,726.0,1947.0,63.0,0.9269064520176934
1119,"El Paso, TX",2019-4,159.95,657.0,877.0,1962.0,57.0,0.9479506441226405
1120,"El Paso, TX",2019-5,166.5,727.0,835.0,2063.0,44.0,0.8928088391476776
1121,"El Paso, TX",2019-6,167.5,628.0,881.0,2158.0,40.0,0.8729596681372433
1122,"El Paso, TX",2019-7,167.5,663.0,816.0,2082.0,40.0,0.9625565639188185
1123,"El Paso, TX",2019-8,168.02,708.0,812.0,2104.0,41.0,0.9393634593090215
1124,"El Paso, TX",2019-9,167.95,526.0,760.0,2165.0,41.0,0.8905392027767003
1125,"El Paso, TX",2019-10,164.95,607.0,728.0,2142.0,43.0,0.8988774239287401
1126,"El Paso, TX",2019-11,169.95,513.0,487.0,1992.0,52.0,0.9610185002954674
1127,"El Paso, TX",2019-12,170.0,575.0,438.0,1751.0,57.0,
1128,"Indianapolis, IN",2012-6,115.0,1036.0,1258.0,6048.0,93.0,0.9578499669194047
1129,"Indianapolis, IN",2013-2,89.9,748.0,1109.0,4856.0,104.0,0.94673245293692
1130,"Indianapolis, IN",2013-4,111.0,1073.0,1545.0,5381.0,84.0,0.9536803323566067
1131,"Indianapolis, IN",2013-8,115.0,1125.0,1405.0,5647.0,74.0,0.962228135394334
1132,"Indianapolis, IN",2013-9,108.0,914.0,1157.0,5587.0,83.0,0.9556501294975117
1133,"Indianapolis, IN",2013-10,108.0,934.0,1143.0,5464.0,83.0,0.9618833682538371
1134,"Indianapolis, IN",2013-11,110.0,788.0,839.0,5205.0,91.0,0.9528683365295572
1135,"Indianapolis, IN",2013-12,109.0,745.0,624.0,4627.0,97.0,0.9567925823915957
1136,"Indianapolis, IN",2014-1,107.0,549.0,698.0,4421.0,94.0,0.9655484162968629
1137,"Indianapolis, IN",2014-2,102.25,605.0,822.0,4318.0,113.0,0.9520915004305791
1138,"Indianapolis, IN",2014-3,117.5,803.0,1330.0,4644.0,116.0,0.9547148891774304
1139,"Indianapolis, IN",2014-4,118.22,919.0,1526.0,5053.0,87.0,0.9659806586024929
1140,"Indianapolis, IN",2014-5,122.5,1146.0,1614.0,5334.0,70.0,0.965285807884445
1141,"Indianapolis, IN",2014-6,126.0,1108.0,1524.0,5529.0,70.0,0.964122966049088
1142,"Indianapolis, IN",2014-7,125.0,1112.0,1518.0,5659.0,75.0,0.9618362452430819
1143,"Indianapolis, IN",2014-8,123.0,989.0,1338.0,5711.0,72.0,0.961089755460701
1144,"Indianapolis, IN",2014-9,122.5,971.0,1331.0,5692.0,80.0,0.9580651214087667
1145,"Indianapolis, IN",2014-10,118.0,985.0,1243.0,5447.0,86.0,0.9567398575565602
1146,"Indianapolis, IN",2014-11,119.9,764.0,867.0,5041.0,86.0,0.9559653900564143
1147,"Indianapolis, IN",2014-12,115.0,974.0,779.0,4194.0,93.0,0.9572473081053456
1148,"Indianapolis, IN",2015-1,105.0,656.0,1011.0,4081.0,89.0,0.9471052199872618
1149,"Indianapolis, IN",2015-2,112.0,717.0,1132.0,4150.0,91.0,0.9497088724014351
1150,"Indianapolis, IN",2015-3,121.9,944.0,1487.0,3938.0,83.0,0.9574325573956471
1151,"Indianapolis, IN",2015-4,125.0,1061.0,1694.0,4238.0,65.0,0.9642608302731887
1152,"Indianapolis, IN",2015-5,129.95,1178.0,1630.0,4417.0,47.0,0.9662438998698676
1153,"Indianapolis, IN",2015-6,132.9,1329.0,1671.0,4571.0,48.0,0.9642473442612575
1154,"Indianapolis, IN",2015-7,134.9,1309.0,1415.0,4579.0,46.0,0.9655282955865888
1155,"Indianapolis, IN",2015-8,127.0,1061.0,1400.0,4640.0,53.0,0.9608907177155153
1156,"Indianapolis, IN",2015-9,127.0,983.0,1111.0,4438.0,56.0,0.9601351481422445
1157,"Indianapolis, IN",2015-10,123.5,996.0,1118.0,4246.0,60.0,0.9565004634352434
1158,"Indianapolis, IN",2015-11,126.25,769.0,874.0,4020.0,69.0,0.954231769514043
1159,"Indianapolis, IN",2015-12,124.0,985.0,694.0,3569.0,73.0,0.9529551189671743
1160,"Indianapolis, IN",2016-1,113.0,641.0,787.0,3390.0,73.0,0.9516052115824036
1161,"Indianapolis, IN",2016-2,117.62,786.0,1028.0,3328.0,82.0,0.95969947455551
1162,"Indianapolis, IN",2016-3,128.5,981.0,1410.0,3456.0,72.0,0.9624095600074578
1163,"Indianapolis, IN",2016-4,130.0,1182.0,1544.0,3501.0,50.0,0.9659249565713351
1164,"Indianapolis, IN",2016-5,135.0,1358.0,1437.0,3519.0,45.0,0.9719496320387239
1165,"Indianapolis, IN",2016-6,137.5,1357.0,1550.0,3605.0,43.0,0.9759187165624919
1166,"Indianapolis, IN",2016-7,134.9,1259.0,1408.0,3714.0,43.0,0.9727564733642139
1167,"Indianapolis, IN",2016-8,133.0,1249.0,1312.0,3587.0,47.0,0.9701523043228117
1168,"Indianapolis, IN",2016-9,137.7,1158.0,1159.0,3511.0,51.0,0.9684910769541383
1169,"Indianapolis, IN",2016-10,131.0,1029.0,1072.0,3386.0,49.0,0.9653186863074664
1170,"Indianapolis, IN",2016-11,131.0,912.0,862.0,3204.0,55.0,0.9628670522219361
1171,"Indianapolis, IN",2016-12,132.9,986.0,674.0,2784.0,58.0,0.9541360502452909
1172,"Indianapolis, IN",2017-1,123.0,726.0,839.0,2657.0,65.0,0.9555804115496063
1173,"Indianapolis, IN",2017-2,130.0,707.0,1006.0,2636.0,69.0,0.9628842823239181
1174,"Indianapolis, IN",2017-3,135.0,1180.0,1464.0,2673.0,50.0,0.9681803815569814
1175,"Indianapolis, IN",2017-4,138.0,1206.0,1377.0,2698.0,39.0,0.973717777891305
1176,"Indianapolis, IN",2017-5,142.5,1374.0,1466.0,2727.0,35.0,0.9765038873405817
1177,"Indianapolis, IN",2017-6,150.0,1508.0,1612.0,2817.0,33.0,0.9794181746178564
1178,"Indianapolis, IN",2017-7,145.0,1299.0,1402.0,2900.0,33.0,0.977901982682607
1179,"Indianapolis, IN",2017-8,140.0,1342.0,1380.0,2909.0,35.0,0.9736349084675652
1180,"Indianapolis, IN",2017-9,144.0,1149.0,1241.0,2873.0,38.0,0.9684500702191968
1181,"Indianapolis, IN",2017-10,140.0,1251.0,1116.0,2678.0,41.0,0.9645450849316913
1182,"Indianapolis, IN",2017-11,145.0,1048.0,863.0,2452.0,43.0,0.9703782318369114
1183,"Indianapolis, IN",2017-12,141.5,980.0,634.0,2065.0,45.0,0.9663952986232954
1184,"Indianapolis, IN",2018-1,140.0,770.0,775.0,1874.0,47.0,0.9657782874767924
1185,"Indianapolis, IN",2018-2,142.0,848.0,909.0,1803.0,49.0,0.9732610030304061
1186,"Indianapolis, IN",2018-3,152.0,1061.0,1293.0,1767.0,37.0,0.9748647120890291
1187,"Indianapolis, IN",2018-4,155.0,1161.0,1278.0,1490.0,25.0,0.9849919061866435
1188,"Indianapolis, IN",2018-5,164.9,1266.0,1568.0,1735.0,9.0,0.9871104017712571
1189,"Indianapolis, IN",2018-6,160.0,1397.0,1616.0,2093.0,7.0,0.9863665793033239
1190,"Indianapolis, IN",2018-7,153.0,1315.0,1508.0,2265.0,7.0,0.9832468410325632
1191,"Indianapolis, IN",2018-8,157.46,1380.0,1562.0,2456.0,11.0,0.9781671550673618
1192,"Indianapolis, IN",2018-9,154.0,1114.0,1271.0,2576.0,13.0,0.9738079270648665
1193,"Indianapolis, IN",2018-10,155.0,1213.0,1316.0,2631.0,17.0,0.9696150774507607
1194,"Indianapolis, IN",2018-11,149.9,1040.0,928.0,2427.0,21.0,0.9694662730942679
1195,"Indianapolis, IN",2018-12,153.1,1004.0,661.0,2179.0,26.0,0.962490304864447
1196,"Indianapolis, IN",2019-1,137.9,687.0,802.0,1971.0,34.0,0.9590857325351488
1197,"Indianapolis, IN",2019-2,150.0,778.0,857.0,1793.0,34.0,0.968893546686788
1198,"Indianapolis, IN",2019-3,163.0,1091.0,1247.0,1793.0,31.0,0.9697695988622621
1199,"Indianapolis, IN",2019-4,166.5,1155.0,1412.0,1823.0,14.0,0.9784217807582922
1200,"Indianapolis, IN",2019-5,169.0,1350.0,1537.0,1952.0,9.0,0.983438027806019
1201,"Indianapolis, IN",2019-6,169.9,1358.0,1461.0,2130.0,8.0,0.9855959932390147
1202,"Indianapolis, IN",2019-7,170.0,1337.0,1481.0,2290.0,10.0,0.9783462065331782
1203,"Indianapolis, IN",2019-8,167.9,1327.0,1497.0,2400.0,12.0,0.9752670996208206
1204,"Indianapolis, IN",2019-9,165.0,1193.0,1296.0,2447.0,13.0,0.9734618360165037
1205,"Indianapolis, IN",2019-10,165.0,1211.0,1347.0,2490.0,14.0,0.9725442015926133
1206,"Indianapolis, IN",2019-11,165.0,1007.0,905.0,2279.0,17.0,0.9703510818867649
1207,"Indianapolis, IN",2019-12,167.25,1040.0,571.0,1794.0,25.0,0.9669676258647592
1208,"Las Vegas, NV",2010-1,130.0,1829.0,2596.0,12541.0,102.0,1.0104726608593309
1209,"Las Vegas, NV",2010-2,135.0,1649.0,2518.0,12842.0,107.0,1.0001117253554266
1210,"Las Vegas, NV",2010-3,135.0,2198.0,2774.0,12787.0,107.0,1.0039958169124414
1211,"Las Vegas, NV",2010-4,140.0,2027.0,2914.0,13046.0,102.0,0.9938125524579118
1212,"Las Vegas, NV",2010-5,140.0,1962.0,2712.0,13255.0,108.0,0.999161139040645
1213,"Las Vegas, NV",2010-6,138.0,2346.0,2911.0,13203.0,113.0,0.997945680697599
1214,"Las Vegas, NV",2010-7,132.5,2024.0,2954.0,13398.0,103.0,0.9957003189972403
1215,"Las Vegas, NV",2010-8,135.0,1928.0,3166.0,13849.0,107.0,0.998330946642742
1216,"Las Vegas, NV",2010-9,133.9,1901.0,2930.0,13820.0,108.0,0.9892733774149735
1217,"Las Vegas, NV",2010-10,130.0,1784.0,2647.0,13546.0,109.0,0.9846535462744445
1218,"Las Vegas, NV",2010-11,132.0,1921.0,2424.0,13535.0,103.0,0.9753201958967145
1219,"Las Vegas, NV",2010-12,130.0,2140.0,2244.0,13118.0,104.0,0.9758322793552013
1220,"Las Vegas, NV",2011-1,123.0,1736.0,2644.0,13229.0,114.0,0.978566704505677
1221,"Las Vegas, NV",2011-2,124.95,1794.0,2480.0,13255.0,114.0,0.9820515091030192
1222,"Las Vegas, NV",2011-3,124.9,2276.0,2950.0,12990.0,111.0,0.9814864386742742
1223,"Las Vegas, NV",2011-4,125.0,2105.0,2969.0,13099.0,98.0,0.9836235705487406
1224,"Las Vegas, NV",2011-5,124.5,2129.0,3097.0,13362.0,93.0,0.9866784082027139
1225,"Las Vegas, NV",2011-6,121.0,2541.0,2979.0,13295.0,85.0,0.9867775301267199
1226,"Las Vegas, NV",2011-7,120.0,2220.0,2792.0,13099.0,86.0,0.9904245426295997
1227,"Las Vegas, NV",2011-8,119.0,2552.0,2912.0,12915.0,90.0,0.9889243545942564
1228,"Las Vegas, NV",2011-9,120.0,2198.0,2509.0,12550.0,100.0,0.985504108577576
1229,"Las Vegas, NV",2011-10,119.9,2192.0,2471.0,12340.0,103.0,0.9844734233303071
1230,"Las Vegas, NV",2011-11,120.0,2184.0,2213.0,11977.0,104.0,0.9851675852006638
1231,"Las Vegas, NV",2011-12,118.9,2384.0,1942.0,11163.0,107.0,0.9825067570955259
1232,"Las Vegas, NV",2012-1,116.9,2038.0,2456.0,10914.0,113.0,0.9825391842883874
1233,"Las Vegas, NV",2012-2,119.0,2042.0,2251.0,10563.0,117.0,0.9838361064488227
1234,"Las Vegas, NV",2012-3,123.0,2446.0,2544.0,10253.0,104.0,0.9855825880641934
1235,"Las Vegas, NV",2012-4,124.5,2156.0,2382.0,10037.0,103.0,0.9893047776643695
1236,"Las Vegas, NV",2012-5,125.0,2349.0,2224.0,9635.0,90.0,0.9981603908576112
1237,"Las Vegas, NV",2012-6,130.0,2181.0,2235.0,9490.0,96.0,0.9986089353728268
1238,"Las Vegas, NV",2012-7,130.5,1981.0,2339.0,9495.0,103.0,1.0091727181979198
1239,"Las Vegas, NV",2012-8,136.0,2079.0,2466.0,9548.0,105.0,1.005484922101931
1240,"Las Vegas, NV",2012-9,138.0,1803.0,2204.0,9586.0,109.0,1.0036487095711395
1241,"Las Vegas, NV",2012-10,138.0,2042.0,2176.0,9344.0,105.0,1.0048324146353134
1242,"Las Vegas, NV",2012-11,144.9,1836.0,1830.0,9059.0,100.0,1.0030374545015215
1243,"Las Vegas, NV",2012-12,146.7,2050.0,1447.0,8245.0,109.0,1.0073823561923951
1244,"Las Vegas, NV",2013-1,150.0,1563.0,1883.0,8078.0,103.0,1.0070115686494725
1245,"Las Vegas, NV",2013-2,150.0,1792.0,1936.0,7870.0,107.0,1.009810959457043
1246,"Las Vegas, NV",2013-3,160.0,2017.0,2170.0,7714.0,94.0,1.0100869577619183
1247,"Las Vegas, NV",2013-4,165.0,2112.0,2514.0,7840.0,73.0,1.0174914292343435
1248,"Las Vegas, NV",2013-5,170.0,2146.0,2432.0,7838.0,68.0,1.01975683912339
1249,"Las Vegas, NV",2013-6,175.0,2096.0,2347.0,7904.0,69.0,1.0246911834114238
1250,"Las Vegas, NV",2013-7,178.0,1998.0,2620.0,8206.0,68.0,1.0166747062885526
1251,"Las Vegas, NV",2013-8,183.0,2048.0,2726.0,8528.0,63.0,1.0089000725303103
1252,"Las Vegas, NV",2013-9,180.0,1862.0,2463.0,8735.0,63.0,1.0103330822264143
1253,"Las Vegas, NV",2013-10,184.0,1788.0,2374.0,8863.0,66.0,1.0052419311352823
1254,"Las Vegas, NV",2013-11,180.0,1525.0,1743.0,8635.0,69.0,0.9993159533787005
1255,"Las Vegas, NV",2013-12,185.0,1616.0,1403.0,8050.0,80.0,0.9951062280843008
1256,"Las Vegas, NV",2014-1,185.0,1409.0,1987.0,7987.0,88.0,0.9923944215082472
1257,"Las Vegas, NV",2014-2,190.0,1391.0,1911.0,8040.0,92.0,0.990833875532338
1258,"Las Vegas, NV",2014-3,193.15,1747.0,2319.0,8104.0,78.0,0.9876260916082458
1259,"Las Vegas, NV",2014-4,193.75,1752.0,2088.0,7853.0,73.0,0.9897389418691283
1260,"Las Vegas, NV",2014-5,195.0,1880.0,2239.0,7825.0,72.0,0.9886677098457853
1261,"Las Vegas, NV",2014-6,198.0,1813.0,2223.0,7856.0,71.0,0.98806154295654
1262,"Las Vegas, NV",2014-7,197.5,1816.0,2213.0,7879.0,69.0,0.9894642697319549
1263,"Las Vegas, NV",2014-8,199.0,1733.0,2165.0,7829.0,71.0,0.9889104940132459
1264,"Las Vegas, NV",2014-9,200.0,1629.0,2145.0,7921.0,74.0,0.9862853343149854
1265,"Las Vegas, NV",2014-10,195.24,1634.0,2142.0,7956.0,77.0,0.9856900912325263
1266,"Las Vegas, NV",2014-11,199.9,1405.0,1578.0,7708.0,75.0,0.9851295054280756
1267,"Las Vegas, NV",2014-12,200.0,1527.0,1389.0,7184.0,82.0,0.9831229432329212
1268,"Las Vegas, NV",2015-1,196.0,1222.0,1995.0,7327.0,91.0,0.9808150457911459
1269,"Las Vegas, NV",2015-2,200.0,1323.0,1976.0,7603.0,88.0,0.9809601357700377
1270,"Las Vegas, NV",2015-3,200.0,1834.0,2499.0,7768.0,84.0,0.9821155878410206
1271,"Las Vegas, NV",2015-4,210.0,1854.0,2379.0,7923.0,76.0,0.9832709001910308
1272,"Las Vegas, NV",2015-5,209.44,1921.0,2329.0,7919.0,67.0,0.9815192115297947
1273,"Las Vegas, NV",2015-6,214.0,2078.0,2449.0,7926.0,70.0,0.9850380443069539
1274,"Las Vegas, NV",2015-7,215.0,2132.0,2460.0,7865.0,70.0,0.9860454287274634
1275,"Las Vegas, NV",2015-8,215.0,1899.0,2274.0,7865.0,68.0,0.9826600741098913
1276,"Las Vegas, NV",2015-9,219.9,1843.0,2206.0,7827.0,71.0,0.9816388566988811
1277,"Las Vegas, NV",2015-10,217.0,1638.0,2190.0,7892.0,69.0,0.9834544097163533
1278,"Las Vegas, NV",2015-11,217.0,1338.0,1658.0,7668.0,74.0,0.9797288591716533
1279,"Las Vegas, NV",2015-12,215.0,1806.0,1438.0,6980.0,81.0,0.9816716290825246
1280,"Las Vegas, NV",2016-1,215.0,1306.0,2190.0,7383.0,86.0,0.9823078573103634
1281,"Las Vegas, NV",2016-2,220.0,1458.0,2155.0,7597.0,83.0,0.9803134461618233
1282,"Las Vegas, NV",2016-3,215.0,1924.0,2607.0,7867.0,77.0,0.9832310399390879
1283,"Las Vegas, NV",2016-4,220.0,1971.0,2492.0,7986.0,67.0,0.9844643065636091
1284,"Las Vegas, NV",2016-5,225.0,2119.0,2447.0,7935.0,67.0,0.9830370565040262
1285,"Las Vegas, NV",2016-6,230.0,2192.0,2497.0,7731.0,66.0,0.983531841355332
1286,"Las Vegas, NV",2016-7,230.0,1925.0,2329.0,7693.0,67.0,0.9861780666284684
1287,"Las Vegas, NV",2016-8,232.0,2103.0,2349.0,7582.0,64.0,0.984077176030501
1288,"Las Vegas, NV",2016-9,230.0,1957.0,2127.0,7378.0,70.0,0.9840020809453778
1289,"Las Vegas, NV",2016-10,232.0,1755.0,1998.0,7195.0,69.0,0.9827037409751909
1290,"Las Vegas, NV",2016-11,240.0,1743.0,1644.0,6656.0,70.0,0.9828071720979319
1291,"Las Vegas, NV",2016-12,231.5,1788.0,1369.0,5932.0,74.0,0.9834438150020623
1292,"Las Vegas, NV",2017-1,234.75,1441.0,2061.0,6088.0,76.0,0.9816648583929448
1293,"Las Vegas, NV",2017-2,237.9,1510.0,2037.0,6263.0,75.0,0.9804972221562894
1294,"Las Vegas, NV",2017-3,240.0,2155.0,2577.0,6361.0,58.0,0.9849179039158854
1295,"Las Vegas, NV",2017-4,246.95,1960.0,2183.0,6302.0,57.0,0.986083981450325
1296,"Las Vegas, NV",2017-5,247.69,2308.0,2467.0,6184.0,55.0,0.9871777243713041
1297,"Las Vegas, NV",2017-6,257.0,2397.0,2410.0,5968.0,55.0,0.9899228047853601
1298,"Las Vegas, NV",2017-7,258.0,2092.0,2326.0,5945.0,55.0,0.9899683246093248
1299,"Las Vegas, NV",2017-8,260.0,2171.0,2304.0,5807.0,53.0,0.9874018423003033
1300,"Las Vegas, NV",2017-9,262.5,1948.0,2004.0,5625.0,53.0,0.9873399218736711
1301,"Las Vegas, NV",2017-10,260.0,1987.0,1944.0,5324.0,59.0,0.9876867334659607
1302,"Las Vegas, NV",2017-11,264.0,1731.0,1635.0,5022.0,56.0,0.9860780665684823
1303,"Las Vegas, NV",2017-12,265.0,1748.0,1266.0,4322.0,58.0,0.9873505408159768
1304,"Las Vegas, NV",2018-1,265.0,1488.0,1877.0,4413.0,60.0,0.9872113833496123
1305,"Las Vegas, NV",2018-2,275.0,1401.0,1984.0,4731.0,54.0,0.9880006549073305
1306,"Las Vegas, NV",2018-3,275.7,2048.0,2329.0,4801.0,47.0,0.9885152424040783
1307,"Las Vegas, NV",2018-4,285.0,1884.0,2391.0,5109.0,46.0,0.991240827919868
1308,"Las Vegas, NV",2018-5,290.75,2048.0,2442.0,5247.0,48.0,0.9915834666233458
1309,"Las Vegas, NV",2018-6,289.9,2170.0,2546.0,5446.0,48.0,0.993504955455231
1310,"Las Vegas, NV",2018-7,289.0,2123.0,2374.0,4053.0,43.0,0.9930470866335169
1311,"Las Vegas, NV",2018-8,293.0,2062.0,2685.0,4698.0,31.0,0.9922920244138489
1312,"Las Vegas, NV",2018-9,300.0,1632.0,2281.0,5097.0,32.0,0.9877562826038085
1313,"Las Vegas, NV",2018-10,295.0,1777.0,2338.0,5366.0,35.0,0.9853950528308282
1314,"Las Vegas, NV",2018-11,295.0,1501.0,1935.0,5496.0,38.0,0.9846854606103429
1315,"Las Vegas, NV",2018-12,290.0,1474.0,1378.0,5265.0,44.0,0.9823370901939524
1316,"Las Vegas, NV",2019-1,300.0,1169.0,2181.0,5667.0,51.0,0.9800819529513218
